OBJECTID,Join_Count,TARGET_FID,Property_I,Funding_So,Additional,Property,Address,City,Owner_Org_,Management,County,Zip,Total_Unit,S8_Asst_Un,Program_Ty,Overall_Ex,Financing,Loan_Mat_,Owner_Type,T2T6,S8_Risk_Le,Combined_R,TCAC_Risk_,TCAC_Years,expiration,TCAC_Appli,TCAC_,TCAC_Total,TCAC_Housi,TCAC_Const,TCAC_App_1,TCAC_Year_,TCAC_PIS_D,NEW_TCAC_A,USDA_W__Re,USDA_W__Se,USDA_Opera,USDA_Date_,USDA_W__Ta,Total_USDA,Mortgage_r,Original_C,Total_Affo,Property_S,Expiring_w,Original_1,TCAC_Risk1,Org_type,Latitude,Longitude,GEOID10
651,1,651,1651.000000000000000,TCAC,TCAC,Juan Pifarre Plaza,3101 21st Street,San Francisco,Mission Housing Development Corp.,Caritas Management Corporation,San Francisco,941100000,30.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,15.0,2/2/2028,CA-1995-051,CA-1995-051,29,Large Family,New Construction,Placed In Service,02/09/2013,02/09/1998, , , , , , , , ,0,29.000000000000000,1.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.757142999999999,-122.416864000000000,06075020800
652,1,652,1652.000000000000000,TCAC,TCAC,Del Carlo Court,3330 Army Street,San Francisco,Mission Housing Development Corp.,Caritas Management Corporation,San Francisco,94110,25.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,10.0,1/21/2023,CA-1991-028,CA-1991-028,25,Large Family,New Construction,Extended,01/28/2008,01/28/1993, , , , , , , , ,0,25.000000000000000,1.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.748213999999997,-122.416676000000000,06075025200
653,1,653,1653.000000000000000,TCAC,TCAC,Apollo Hotel,422 Valencia Street,San Francisco,Mission Housing Development Corp.,Caritas Management Corporation,San Francisco,94103,80.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,16.0,3/24/2029,CA-1996-037,CA-1996-037,80,Single Room,Acquisition/Rehab,Placed In Service,04/01/2014,04/01/1999, , , , , , , , ,0,80.000000000000000,2.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.766148000000001,-122.422000000000000,06075020100
654,1,654,1654.000000000000000,TCAC,TCAC,Plaza del Sol,440 Valencia Street,San Francisco,Mission Housing Development Corp.,Caritas Management Corporation,San Francisco,94103,58.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,11.0,10/23/2024,CA-1992-198,CA-1992-198,57,Large Family,New Construction,Placed In Service,10/31/2009,10/31/1994, , , , , , , , ,0,57.000000000000000,2.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.765917000000002,-122.421977000000000,06075020100
655,1,655,1655.000000000000000,TCAC,TCAC,Bayview Commons Apartments,4445 Third Street,San Francisco, ,Caritas Management Corporation,San Francisco,94124,30.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,2-Low,2-Low,20.0,11/10/2033,CA-2000-099,CA-2000-099,29,Large Family,New Construction,Placed In Service,11/18/2018,11/18/2003, , , , , , , , ,0,29.000000000000000,1.000000000000000,0.000000000000000, ,2,Small Nonprofit,37.737558000000000,-122.389644000000000,06075061200
656,1,656,1656.000000000000000,TCAC,TCAC,Canon Barcus Community House,670 Natoma Street,San Francisco, ,Caritas Management Corporation,San Francisco,94103,48.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,18.0,12/24/2031,CA-1999-065,CA-1999-065,47,Large Family,New Construction,Placed In Service,12/31/2016,12/31/2001, , , , , , , , ,0,47.000000000000000,1.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.777245999999998,-122.411396999999990,06075017601
657,1,657,1657.000000000000000,TCAC,TCAC,Canon Kip Community House,705 Natoma Street,San Francisco,Canon Kip Associates,Caritas Management Corporation,San Francisco,94103,104.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,11.0,9/11/2024,CA-1992-103,CA-1992-103,104,Single Room,New Construction,Extended,09/19/2009,09/19/1994, , , , , , , , ,0,104.000000000000000,3.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.776477999999997,-122.412341000000000,06075017601
658,1,658,1658.000000000000000,TCAC,TCAC,Connecticut Street Court,1206 Connecticut Street,San Francisco,A.N.D. Development Corp,Carritas Management Corporation,San Francisco,94107,10.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,9.0,9/23/2022,CA-1990-153,CA-1990-153,10,Large Family,New Construction,Extended,09/30/2007,09/30/1992, , , , , , , , ,0,10.000000000000000,1.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.750940000000000,-122.396404000000000,06075980900
659,1,659,1659.000000000000000,TCAC,TCAC,479 Natoma Street,479 Natoma Street,San Francisco,ASIAN Inc.,Carritas Management Corporation,San Francisco,94103,30.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,14.0,9/9/2027,CA-1995-097,CA-1995-097,30,Large Family,New Construction,Placed In Service,09/16/2012,09/16/1997, , , , , , , , ,0,30.000000000000000,1.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.780425999999999,-122.407124000000000,06075017601
660,1,660,1660.000000000000000,TCAC,TCAC,Minna Park Family Apartments,535 Minna Street,San Francisco, ,Carritas Management Corporation,San Francisco,94103-,26.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,16.0,11/30/2029,CA-1997-189,CA-1997-189,26,Large Family,New Construction,Placed In Service,12/08/2014,12/08/1999, , , , , , , , ,0,26.000000000000000,1.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.779961000000000,-122.408860000000000,06075017601
661,1,661,1661.000000000000000,TCAC,TCAC,555 Ellis Street Family Apartments,555 Ellis Street,San Francisco,Ellis Hyde Housing Dev. Corp.,Carritas Management Corporation,San Francisco,94109,38.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,12.0,2/9/2025,CA-1994-082,CA-1994-082,37,Large Family,New Construction,Placed In Service,02/17/2010,02/17/1995, , , , , , , , ,0,37.000000000000000,1.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.784525000000002,-122.415398000000000,06075012401
662,1,662,1662.000000000000000,TCAC,TCAC,Oak Meadows Family Apartments,69 Carol Lane,Oakley,Corporation for Better Housing,"CBH Property Management, LLC",Contra Costa,94561,44.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2011-137,CA-2011-137,43,Large Family,New Construction,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,43.000000000000000,1.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,38.002085000000001,-121.733138999999990,06013302005
663,1,663,1663.000000000000000,TCAC,TCAC,HomeSafe San Jose,88 Kentucky Place,San Jose,Charities Housing Development Corp,Charities Houisng,Santa Clara,95116,25.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,45.0,11/5/2058,CA-2002-138,CA-2002-138,24,Special Needs,New Construction,Placed In Service,11/19/2018,11/19/2003, , , , , , , , ,0,24.000000000000000,1.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.353306000000003,-121.852847000000000,06085503710
664,1,664,1664.000000000000000,TCAC,TCAC,HomeSafe Santa Clara,611 El Camino Real,Santa Clara, ,Charities Houisng,Santa Clara,95050,25.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,2-Low,2-Low,18.0,12/13/2031,CA-2000-150,CA-2000-150,24,Special Needs,New Construction,Placed In Service,12/20/2016,12/20/2001, , , , , , , , ,0,24.000000000000000,1.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.353220999999998,-121.938588999999990,06085505203
665,1,665,1665.000000000000000,TCAC,TCAC,Paseo Senter I,1898 Senter Road,San Jose,Charities & Core Affordable Housing,Charities Housing,Santa Clara,95112,117.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,50.0,7/5/2063,CA-2005-915,CA-2005-915,115,Large Family,New Construction,Placed In Service,07/18/2023,07/18/2008, , , , , , , , ,0,115.000000000000000,3.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.314931000000001,-121.855045000000000,06085503122
666,1,666,1666.000000000000000,TCAC,TCAC,Paseo Senter II,1908 Senter Road,San Jose,Charities & Core Affordable Housing,Charities Housing,Santa Clara,95112,101.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,50.0,5/9/2063,CA-2005-916,CA-2005-916,99,Large Family,New Construction,Placed In Service,05/22/2023,05/22/2008, , , , , , , , ,0,99.000000000000000,2.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.314740000000000,-121.854831000000000,06085503122
667,1,667,1667.000000000000000,TCAC,TCAC,Sunset Square Apartments,2080 Alum Rock Avenue,San Jose,Charities Housing Dev. Corp.,Charities Housing,Santa Clara,95116,96.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,45.0,9/17/2058,CA-2002-851,CA-2002-851,94,Non Targeted,Acquisition/Rehab,Placed In Service,10/01/2018,10/01/2003, , , , , , , , ,0,94.000000000000000,2.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.356417000000000,-121.847943000000000,06085503707
668,1,668,1668.000000000000000,TCAC,TCAC,Archer Studios,98 Archer Street,San Jose,Charities Housing,Charities Housing,Santa Clara,95112,42.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2010-086,CA-2010-086,41,Single Room,New Construction,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,41.000000000000000,1.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.365721999999998,-121.910653999999990,06085505100
669,1,669,1669.000000000000000,TCAC,TCAC,Kings Crossing,678 North King Road,San Jose,Charities Housing Development,Charities Housing Development,Santa Clara,95133,94.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2010-505, ,92,Non-Targeted,New Construction,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,92.000000000000000,2.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.365212999999997,-121.867756000000000,06085503709
670,1,670,1670.000000000000000,TCAC,TCAC,Belovida Santa Clara Senior Apartments,1820 Main St.,Santa Clara,"CORE Affordable Housing, LLC",Charities Housing Development Co.,Santa Clara,95050,28.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,51.0,9/30/2064,CA-2008-851,CA-2008-851,27,Senior,New Construction,Preliminary Reservation,10/14/2024,10/14/2009, , , , , , , , ,0,27.000000000000000,1.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.356962000000003,-121.949993000000010,06085505202
671,1,671,1671.000000000000000,TCAC,TCAC,San Antonio Place,210 San Antonio Circle,Mountain View,Charities Housing,Charities Housing Development Corp,Santa Clara,94040,120.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,48.0,3/23/2061,CA-2004-833,CA-2004-833,118,Non Targeted,New Construction,Placed In Service,04/06/2021,04/06/2006, , , , , , , , ,0,118.000000000000000,3.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.407333000000001,-122.108849000000010,06085509404
672,1,672,1672.000000000000000,TCAC,TCAC,Pensione Bird,598 Columbia Avenue,San Jose, ,Charities Housing Development Corp,Santa Clara,95126-,110.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,16.0,12/14/2029,CA-1997-008,CA-1997-008,109,Single Room,New Construction,Placed In Service,12/22/2014,12/22/1999, , , , , , , , ,0,109.000000000000000,3.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.324112000000000,-121.899638999999990,06085500800
673,1,673,1673.000000000000000,TCAC,TCAC,18th & Alabama Family Housing (Phase I),2949 18th Street,San Francisco,Citizens Housing Corporation,CHC Property Management Company,San Francisco,94110,93.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,50.0,12/13/2063,CA-2006-860,CA-2006-860,92,Large Family,New Construction,Preliminary Reservation,12/26/2023,12/26/2008, , , , , , , , ,0,92.000000000000000,2.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.761676999999999,-122.411528000000000,06075022801
674,1,674,1674.000000000000000,TCAC,TCAC,18th & Alabama Senior Housing (Phase II),2951 18th Street,San Francisco,Citizens Housing Corporation,CHC Property Management Company,San Francisco,94110,24.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,50.0,12/13/2063,CA-2006-858,CA-2006-858,24,Senior,New Construction,Preliminary Reservation,12/26/2023,12/26/2008, , , , , , , , ,0,24.000000000000000,1.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.761676999999999,-122.411544000000010,06075022801
675,1,675,1675.000000000000000,TCAC,TCAC,Cherry Blossom,348 West Juana Avenue,San Leandro,Cherry Blossom Associates,Cherry Blosson Management Company,Alameda,945769457,70.000000000000000,0.000000000000000, ,, ,, , , ,6-Converted?,6-Converted?,-8.0,12/31/2005,CA-1988-089,CA-1988-089,70,Senior, ,Compliance Period Ended,12/31/2005,12/31/1990, , , , , , , , ,0,70.000000000000000,2.000000000000000,0.000000000000000, ,6,Unknown,37.722352000000001,-122.156783000000000,06001432600
676,1,676,1676.000000000000000,TCAC,TCAC,Broadway Sansome Apartments,255 Broadway,San Francisco,Chinatown Community Development,Chinatown Community Development,San Francisco,94111,75.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2012-854,CA-2012-854,74,Non-Targeted,New Construction,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,74.000000000000000,2.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.798510999999998,-122.401674000000000,06075010500
677,1,677,1677.000000000000000,TCAC,TCAC,Veterans Commons,150 Otis Street,San Francisco,"150 Otis Associates, L.P.",Chinatown Community Development Center,San Francisco,94103,76.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2010-234,CA-2010-234,75,Special Needs,New Construction,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,75.000000000000000,2.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.770932999999999,-122.420269000000000,06075020100
678,1,678,1678.000000000000000,TCAC,TCAC,Broadway Family Apartments,810 Battery Street,San Francisco,Chinatown Community Dev. Center,Chinatown Community Development Center,San Francisco,94108,81.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2004-886,CA-2004-886,80,Large Family,New Construction,Placed In Service, ,12/31/2013, , , , , , , , ,0,80.000000000000000,2.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.798783000000000,-122.401065000000000,06075010500
679,1,679,1679.000000000000000,TCAC,TCAC,Larkin Pine Senior Housing,1303 Larkin St,San Francisco,Larkin Pine Limited Partnership,Chinatown Community Development Center,San Francisco,94109,63.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,11.0,11/10/2024,CA-1992-140,CA-1992-140,62,Single Room,New Construction,Placed In Service,11/18/2009,11/18/1994, , , , , , , , ,0,62.000000000000000,2.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.789940999999999,-122.418888999999990,06075011100
680,1,680,1680.000000000000000,TCAC,TCAC,Turk Street Apartments,201 Turk Street,San Francisco,Chinese Community Housing Corporation,Chinatown Community Development Center,San Francisco,94102,175.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,10.0,12/8/2023,CA-1991-029,CA-1991-029,175,Large Family,New Construction,Extended,12/15/2008,12/15/1993, , , , , , , , ,0,175.000000000000000,3.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.782969999999999,-122.412577000000000,06075012501
681,1,681,1681.000000000000000,TCAC,TCAC,Mary Helen Rogers Senior Community,701 Golden Gate Avenue,San Francisco,"MHRSC, LP",Chinatown Community Development Corporation,San Francisco,94102,100.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2010-243,CA-2010-243,99,Senior,New Construction,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,99.000000000000000,2.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.780788999999999,-122.422267000000010,06075016000
682,1,682,1682.000000000000000,TCAC,TCAC,Downs Senior Housing,1027 - 60th Street,Oakland,Oakland Community Housing Inc.,Christian Church Homes,Alameda,94608,17.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,45.0,3/17/2058,CA-2001-088,CA-2001-088,16,Senior,New Construction,Placed In Service,03/31/2018,03/31/2003, , , , , , , , ,0,16.000000000000000,1.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.843251000000002,-122.280238000000000,06001400800
683,1,683,1683.000000000000000,TCAC,TCAC,North Oakland Senior Housing,3255 San Pablo Avenue,Oakland,"Oakland Community Housing, Inc.",Christian Church Homes,Alameda,94608,65.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,45.0,6/17/2058,CA-2001-087,CA-2001-087,64,Senior,New Construction,Placed In Service,07/01/2018,07/01/2003, , , , , , , , ,0,64.000000000000000,2.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.823765999999999,-122.277609000000000,06001401400
684,1,684,1684.000000000000000,TCAC,TCAC,Lincoln Corner Apartments,130 Scoggins Court,Vacaville,"Bay Development Group, LLC","CMLS Management, Inc.",Solano,95688,134.000000000000000,0.000000000000000, ,, ,,For Profit, , ,1-Very Low,1-Very Low,45.0,12/17/2058,CA-2004-840,CA-2004-840,101,Large Family,New Construction,Placed In Service,12/31/2018,12/31/2003, , , , , , , , ,0,101.000000000000000,3.000000000000000,0.000000000000000, ,1,Profit Motivated,38.360402999999998,-121.980306000000000,06095253204
685,1,685,1685.000000000000000,TCAC,TCAC,Vacaville Meadows,131 Gable Avenue,Vacaville, ,"CMLS Management, Inc.",Solano,95688,65.000000000000000,0.000000000000000, ,, ,,joint Venture, , ,2-Low,2-Low,17.0,12/25/2030,CA-2000-261,CA-2000-261,50,Large Family,Acquisition/Rehab,Placed In Service,01/01/2016,01/01/2001, , , , , , , , ,0,50.000000000000000,2.000000000000000,0.000000000000000, ,2,Joint Venture,38.366891000000003,-121.981213000000000,06095253204
686,1,686,1686.000000000000000,TCAC,TCAC,Vacaville Hillside Seniors,454 Markham,Vacaville, ,"CMLS Management, Inc.",Solano,95688,15.000000000000000,0.000000000000000, ,, ,,Joint Venture, , ,2-Low,2-Low,18.0,4/23/2031,CA-2000-237,CA-2000-237,12,Senior,Acquisition/Rehab,Placed In Service,04/30/2016,04/30/2001, , , , , , , , ,0,12.000000000000000,1.000000000000000,0.000000000000000, ,2,Joint Venture,38.367150000000002,-121.983130000000000,06095253204
687,1,687,1687.000000000000000,TCAC,TCAC,Rene Cazenave Apartments,25 Essex Street,San Francisco,Folsom Essex LLC,Community Housing Partnership,San Francisco,94105,120.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2011-056,CA-2011-056,120,Special Needs,New Construction,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,120.000000000000000,3.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.786073000000002,-122.395240000000000,06075061500
688,1,688,1688.000000000000000,TCAC,TCAC,Parcel G,365 Fulton Street,San Francisco,Community Housing Partnership,Community Housing Partnership,San Francisco,94102,120.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2009-210,CA-2009-210,120,Single Room,New Construction,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,120.000000000000000,3.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.778807999999998,-122.422754000000000,06075016200
689,1,689,1689.000000000000000,TCAC,TCAC,Cambridge Hotel,473 Ellis Street,San Francisco,Community Housing Partnership,Community Housing Partnership,San Francisco,94102,60.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2011-131,CA-2011-131,60,Special Needs,Rehabilitation,Preliminary Reservation, ,12/31/2013,2011, , , , , , , ,0,60.000000000000000,2.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.784734999999998,-122.413893000000000,06075012301
